,text,label
5225,"Japanese Court Dismisses Fischer Request (AP) AP - A Japanese court dismissed a request to halt deportation proceedings against fugitive chess legend Bobby Fischer, his lawyers said Friday.",0
5226,C-USA Officials Vote on League Title Game (AP) AP - Conference USA athletic directors have voted unanimously to recommend holding the league's inaugural football championship game in 2005.,1
5227,"Militants Remove Arms From Najaf Shrine NAJAF, Iraq - Militiamen loyal to rebel Shiite cleric Muqtada al-Sadr on Friday removed weapons from the revered Imam Ali Shrine in Najaf in a step aimed at ending the 2-week-old uprising centered on the holy site.    Al-Sadr's followers remained in control of the walled shrine compound, but kept their guns outside...",0
5228,"Stocks Edge Higher As Oil Prices Fall NEW YORK - Stocks moved slightly higher Friday as investors tried to uncouple share prices from skyrocketing oil costs, helped in afternoon trading by falling oil prices that had earlier reached new highs and flirted with \$50 per barrel.    A barrel of light crude was quoted at \$48.15, down 55 cents, on the New York Mercantile Exchange after hitting a record intraday high earlier in the session at \$49.40...",0
5229,"Nortel: Nowhere To Go But Up NEW YORK - It certainly sounds like bad news when a company fires seven executives for financial malfeasance, lays off 3,500 employees and advises investors that it expects sluggish market growth for the year. But for Ontario-based Nortel Networks, it #39;s ...",2
5230,Unions  #39;close to BA deal #39; Union negotiators today claimed they were close to agreeing a pay deal with British Airways to avoid a bank holiday strike and the resulting travel chaos. ,2
5231,"Rouse Co. to be sold for \$7.2 billion Rouse Co., the Baltimore-based real estate investment trust that owns the Mall St. Matthews, is being sold to Chicago-based General Growth Properties Inc. for \$7.2 billion, according to a report in the Baltimore Business Journal. ",2
5232,Chinadotcom Gets Sanctions From China Mobile Communication NEW YORK (Dow Jones)--Chinadotcom Corp. (CHINA) said government-controlled China Mobile Communications Corp. imposed sanctions on its Go2joy mobile applications unit for alleged offenses in its business practice. ,2
5233,"Bank of America quiet regarding local layoffs While they have been quick to say how much customers will enjoy doing business with Bank of America now that it has taken over Fleet branches, bank officials have had little information to offer about how jobs will be impacted by the ...",2
5234,"NASA turns to stunt pilots to snag solar stardust PASADENA, CALIF. - Two helicopter stunt pilots from Hollywood will try to snag a capsule of stardust in midair, NASA has announced. ",3
5235,"Ancient Mask,  #39;Olympic #39; Ring Found in Thracian Tomb SHIPKA, Bulgaria (Reuters) - A Bulgarian archaeologist has unearthed an ancient gold mask and a ring featuring an  quot;Olympic quot; rower in what he called an unrivalled find in the study of classical antiquity. ",3
5236,"Broadband Use Passes Dial-Up Just over half of US Internet users now connect through broadband, according to a new survey. Nielsen/Netratings reports that in July, 51 percent of Internet users had DSL, cable, or other fast connections, up dramatically from 38 percent in ...",3
5237,Greek weightlifter tests positive ATHENS (Reuters) - Greece looks set to lose the first medal it won at the Athens Olympics after bronze-winning weightlifter Leonidas Sampanis failed a drugs test. ,1
5238,Hall defends 50m crown American Gary Hall has defended his Olympic 50m freestyle title in a hotly-contested race in Athens. ,1
5239,"Harmison takes eight, England near clean sweep LONDON, Aug 20 (Reuters) - Steve Harmison took eight wickets against a hapless West Indies to leave England in sight of a seventh successive victory on day two of the fourth test at the Oval on Friday. ",1
5240,"Cyclists find fast track as competition begins ATHENS, Greece -- Erin Mirabella of the United States predicted a fast track for the opening day of track cycling competition at the Olympic Velodrome on Friday. ",1
5241,"America #39;s great hope in 1,500 has early exit, Devers squeaks into 100 semis Alan Webb, who was supposed to end America #39;s streak of mediocrity in middle-distance races, got outmaneuvered and outrun as he failed to make it out of the preliminary round in the 1,500 meters. ",1
5242,"Sadr Militia Still Controls Iraq Shrine -Witnesses NAJAF, Iraq (Reuters) - Shi #39;ite fighters appeared still to be in control of a holy shrine in Najaf on Friday after Iraq #39;s interim government said it had overcome a bloody uprising by seizing the Imam Ali mosque without a shot being ...",0
5243,"Putin Calls on Tbilisi, Tskhinvali for a Compromise Russian President Vladimir Putin expressed hope on August 20, that the Georgian and South Ossetian sides will show political will and follow undertaken commitments over ceasefire. ",0
5244,"Prime Minister #39;s Expected Resignation Overshadows Hungary #39;s National Day BUDAPEST, HUNGARY (BosNewsLife)-- Hungary #39;s ruling Socialist Party confirmed Friday, August 20, it had accepted the resignation of Prime Minister Peter Medgyessy and will shortly name a successor. The government crisis overshadowed Friday #39;s celebrations ...",0
5245,"2 held over Madrid train bombings Madrid, Spain (CNN) -- Police arrested two men on Friday in eastern Spain for alleged links to the Madrid train bombings last March, an Interior Ministry spokeswoman told CNN. ",0
5246,"Super search Accoona.com launched in US and China The New Jersey-based Accoona Corporation, an industry pioneer in artificial intelligence search technology, announced on Monday the launch of Accoona.",2
5247,"Raiders, Cowboys Look to Improve Games (AP) AP - Mistakes defined Oakland's dismal 2003 season opener, and they showed up again in the team's exhibition opener: costly penalties and boneheaded decisions abounded.",1
5248,Germany drops junta prosecutions Germany drops proceedings against ex-Argentine junta officials thought to be involved in the killing of Germans.,0
5249,Is United Taking Aim at Retirees? The airline's plan to emerge from bankruptcy may include canceling its pension plans.,2
5250,"Deduct IRA Losses? In Some Cases If the market has made a dent in your retirement account, there are instances when you may deduct the losses.",2
5251,Stocks stall at open NEW YORK (CNN/Money) - Stocks stalled at the open Tuesday as investors shrugged off the impact of weaker crude prices and reports that Johnson  amp; Johnson is seeking to buy Guidant in a \$24 billion deal.,2
5252,"Contracting Riches For Nation's Capital The metropolitan Washington region is reaping the rewards of Uncle Sam's procurement spending, with last year marking the highest growth rate of federal contract dollars in the area since the Beltway Bandit days of the 1980s. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3
5253,"Xbox to Stop Making Some Sports Games Microsoft Corp.'s Xbox video game business will lay off 76 workers and stop making some sports games, the company said.",3
5254,"Microsoft Shuts Sports Video Games Unit (Reuters) Reuters - Microsoft Corp. (MSFT.O) has closed\a studio operation that made some of its sports video games,\cutting 76 positions, a spokeswoman said on Friday.",3
5255,List of Foreigners Taken Hostage in Iraq (AP) AP - Insurgents in Iraq have kidnapped dozens of people in their campaign to drive out coalition forces and hamper reconstruction:,0
5256,"UAL, Creditors Agree to Extend Exclusivity 30 Days  CHICAGO (Reuters) - United Airlines on Friday said it has  agreed with its creditors' committee to a 30-day extension,  subject to court approval, of the period during which it can  exclusively file a bankruptcy reorganization plan.",2
5257,"NASA Researchers, Stunt Pilots Prepare for Genesis Probe's Return (SPACE.com) SPACE.com - A team of NASA scientists, navigators and helicopter stunt pilots is ready to snatch a space sample canister out of the sky next month when the Genesis spacecraft returns to Earth.",3
5258,"Scan the Summer Sky for the Archer (SPACE.com) SPACE.com - On these late summer evenings \  after the Sun has set, look low in the south for the classical Archer, Sagittarius.",3
5259,Kerry Stirs Gasoline Debate Amid Record Oil Prices (Reuters) Reuters - Crude oil prices near  #36;50 a barrel\spurred an attempt by John Kerry's campaign on Friday to\re-inject gasoline price concerns into the election-year\debate.,0
5260,U.S. Stocks Gain as Oil Eases  NEW YORK (Reuters) - U.S. stocks made gains in light volume  on Friday as investors were encouraged about the prospects for  corporate profits after oil prices eased from their peak.,2
5261,"Sadr Militia Still Controls Iraq Shrine - Witness  NAJAF, Iraq (Reuters) - Shi'ite fighters appeared to be in  control of a holy shrine in Najaf on Friday hours after Iraq's  interim government said it had overcome a bloody uprising by  seizing the Imam Ali mosque without a shot being fired.",0
5262,"Feds Subpoena Fannie Mae in Probe-Source  WASHINGTON (Reuters) - Regulators investigating Fannie  Mae's accounting practices have sent subpoenas to the No. 1  U.S. mortgage finance company in connection with the probe, a  source familiar with the matter said on Friday.",2
5263,US arrests two Hamas 'racketeers' US authorities arrest two alleged members of Palestinian militant group Hamas on racketeering and terrorism charges.,0
5264,"FDA to Inspect Boston Scientific Stent Plant -WSJ (Reuters) Reuters - The U.S. Food and Drug Administration\expects to inspect Boston Scientific Corp.'s Galway, Ireland\factory in the ""near future"" as part of its probe into the\company's coronary stent recall, the Wall Street Journal said\on Friday.",3
5265,"Music Piracy Lawsuits Wend Through Court (AP) AP - A woman in Milwaukee and her ex-boyfriend are under orders to pay thousands to the recording industry. A man in California refinanced his home to pay an  #36;11,000 settlement. A year after it began, the industry's legal campaign against Internet music piracy is inching through the federal courts, producing some unexpected twists.",3
5266,Saints' Hodge Is Suspended for Four Games (Reuters) Reuters - Linebacker Sedrick Hodge of\the New Orleans Saints was suspended for four games by the NFL\for violating the league's substance abuse policy.,1
5267,"Money Out of a Pipeline (Forbes.com) Forbes.com - Martha and the Vandellas recorded A 1965 Motown classic that began: ""Nowhere to run to, baby/Nowhere to hide."" With the stock and bond markets not going much of anywhere, you may despair of finding any good liquid investment for your cash. Of course, you can tie up your money for long periods with hedge funds and their ilk, hoping for decent returns. But there are some good alternatives, particularly in the energy sector. In this issue, fellow columnist Richard Lehmann discusses royalty trusts, which focus on oil and gas extraction (see p. 206).",2
5268,Oil Falls from Highs After Missing \$50  LONDON (Reuters) - Oil prices eased from new highs on  Friday as dealers pocketed profits from a long record-breaking  run after escalating violence in Iraq took U.S. crude close to  \$50 a barrel.,2
5269,"ACC Football Begins New Era With Miami (AP) AP - The Miami Hurricanes spent the last year preparing to move to the Atlantic Coast Conference. Are they ready? ""The way I see it, we're just playing easier teams,"" defensive end Bryan Pata said. ""We're going to dominate each and every game.""",1
5270,"UAL, Creditors Agree to 30 Day Extension  CHICAGO (Reuters) - United Airlines on Friday said it has  agreed with its creditors' committee to a 30-day extension,  subject to court approval, of the period during which it can  exclusively file a bankruptcy reorganization plan.",2
5271,Stocks Rise as Oil Retreats from High  NEW YORK (Reuters) - U.S. stocks gained ground in light  volume on Friday as investors were encouraged about the  prospects for corporate profits after oil prices fell from  their peak.,2
5272,"Treasuries Edge Down as Oil Retreat  NEW YORK (Reuters) - U.S. Treasury prices edged lower on  Friday as oil prices retreated from record highs, but trading  was thin as a dearth of data prompted many investors to take  off for an early weekend.",2
5273,"Brazil finds true value of art The Brazilian government and a United Nations agency team up to help the country reap more financial rewards from its ""creative industries"".",2
5274,Jobs cut in Credit Suisse reshuffle Credit Suisse today announced that up to 300 jobs will be lost in an overhaul of its troubled investment banking business. The company said its investment arm - Credit Suisse First Boston (CSFB) - would be ,2
5275,"Phelps' Fourth Individual Gold Ties Spitz ATHENS, Greece - Mark Spitz, you've got company after all. Michael Phelps matched Spitz's record of four individual gold medals in the Olympic pool with a stirring comeback in the 100-meter butterfly, nipping rival and teammate Ian Crocker at the wall Friday night...",0
5276,"Militants Still in Control of Najaf Shrine NAJAF, Iraq - Militiamen loyal to rebel Shiite cleric Muqtada al-Sadr removed weapons from the revered Imam Ali Shrine in Najaf but remained in control of the holy site Friday amid efforts to end their 2-week-old uprising.    Fighters from al-Sadr's Mahdi Army militia were inside the shrine but left their guns outside...",0
5277,"United Argues It May Terminate Pensions CHICAGO - United Airlines would be within its rights to terminate its employee pension plans but hasn't yet decided to do so, an attorney for the carrier said Friday, as two unions urged a judge to block a financing plan they say is predicated on the airline halting fund contributions.    The hearing came a day after the release of court papers in which United warned it ""likely"" will have to end those pension funds in order to secure the loans it needs to get out of bankruptcy...",0
5278,Briefly: Linux release features Windows support roundup Plus: Gmail delivered to desktops...Chinadotcom mobile services suspended...Maker of disposable RFID tags gets millions...Mitsubishi expands solar production.,3
5279,PostgreSQL 8.0 will run on Windows Open-source database to jump from beta testing to production within three months.,3
5280,Linux release features Windows support Release makes use of technology from CodeWeavers to let customers run applications from Microsoft.,3
5281,"AMD using strained silicon on 90-nanometer chips Advanced Micro Devices(AMD) will implement the strained silicon manufacturing technique on its upcoming 90-nanometer processors as well as 130-nanometer processors released this quarter, an AMD spokesman said Friday.",3
5282,"Groups Meet to Discuss Climate Change New strategies to confront global warming took center stage in Buenos Aires on Monday, where thousands of environmentalists and government policy-makers gathered for an international conference on climate change.",0
5283,Which Candidates Do Tech Companies Support? Technology employees are donating slightly more money to the Republican party.,3
5284,Microsoft Sends XP SP2 Home OS security fix is being rolled out to users who have enabled Automatic Updates.,3
5285,"UAL, Creditors Agree to 30 Day Extension (Reuters) Reuters - United Airlines on Friday said it has\agreed with its creditors' committee to a 30-day extension,\subject to court approval, of the period during which it can\exclusively file a bankruptcy reorganization plan.",2
5286,"Analysts See Grim Future for Wet Seal (Reuters) Reuters - Wet Seal Inc. (WTSLA.O) may have little\choice but to close hundreds of its teen-oriented stores and\convert dozens more to its upscale Arden B. brand if it hopes\to stay out of bankruptcy, analysts said on Friday.",2
5287,"Fact and Comment (Forbes.com) Forbes.com - The news from Iran is grim. This islamic dictatorship--the biggest source of terrorist training and financing in the world and the nation that's doing all it can to stir up trouble in already combustible Iraq--is clearly on the cusp of becoming a nuclear power. The clerical fascists running the country have dropped just about all pretense of their atomic programs being energy-related only. Tehran announced in July that it had resumed making the centrifuges needed to produce highly enriched uranium, a key ingredient for nuclear bombs. ...",2
5288,"White House Deals With Detainee Legalities (AP) AP - The Bush administration is taking the narrowest possible view of legal rights the Supreme Court gave to terrorism detainees while trying to fend off any new court challenges. Ultimately the high court probably will weigh in again, lawyers said.",0
5289,"Sadr Militia Still Controls Iraq Shrine -- Witness  NAJAF, Iraq (Reuters) - Shi'ite fighters appeared to be in  control of a holy shrine in Najaf Friday, hours after Iraq's  interim government said it had overcome a bloody uprising by  seizing the Imam Ali mosque without a shot being fired.",0
5290,"Constantine and the rise of Christianity The history of how Christianity became an accepted mainstream religion is an interesting one. If you have never heard the story of the Roman Emperor Constantine and his effect on the world's current religious landscape, read on to learn how one mans actions during his rise to power changed the world forever.      ",3
5291,"Electronic Arts Breaking Out The company's stock is not as popular as Madden NFL 2005, with its top sales numbers. Yet.",2
5292,"Microsoft benches sports games Turn out the lights, the party's over for unit that created mainstream sports games for the Xbox. Seventy-six workers lose jobs.",3
5293,"Kazaa Owner Cheers Court's File-Swapping Decision By MIKE CORDER    SYDNEY, Australia (AP) -- The distributor of file-swapping giant Kazaa on Friday welcomed a U.S. court's ruling that two of its rivals are not legally liable for the songs, movies and other copyright works shared online by their users...",3
5294,"Yahoo Mail Fixes Security Flaws Yahoo Mail Fixes Security Flaws\\Yahoo reportedly fixed two flaws in Yahoo Mail which had the potential to allow a hacker to read a victim's browser cookies and change the appearance of some pages, Yahoo told news services. A Yahoo representative said the flaws were fixed last month by making changes ...",3
5295,News: Slow-moving lawsuits over music downloads producing court twists The Associated Press By Ted Bridis,3
5296,"Bloody Battle Dulls Cleric's Heroic Image (AP) AP - Radical cleric Muqtada al-Sadr has emerged from a bloody, two-week showdown with U.S. forces with his militia intact but his heroic image in question.",0
5297,"Why Tech Stocks Stink (Forbes.com) Forbes.com - The wit who dubbed August ""the dog days of summer"" could have been looking at 2004's tech stocks in his crystal ball. Just what is ailing these critters? Let's look at all of the possible explanations. Perhaps by eliminating the foolish and transient we can discover a theme and pick up some bargains.",2
5298,"Hanes Opens Unmentionables Market in China (AP) AP - Hanes is entering the lucrative consumer market of the world's most populous nation, China.",0
5299,GOP Convention Light on Stars (AP) AP - The Republicans will have one sure Hollywood star for their convention  #151; California Gov. Arnold Schwarzenegger  #151; along with performers to keep the country music fans happy. But they'll be hard-pressed to match the Democratic convention's appeal to young voters led by Ben Affleck.,0
5300,"Stocks End Higher as Oil Eases  NEW YORK (Reuters) - U.S. stocks finished higher on Friday,  as investor worry about high fuel costs crimping consumer  spending and hurting company profits eased after crude oil  prices fell from their peak.",2
5301,"Swimming: Fifth Gold, Seventh Medal for Phelps  ATHENS (Reuters) - Michael Phelps won his fifth gold medal  at the Athens Olympics Friday to claim a place alongside Mark  Spitz as one of the greatest swimmers in Olympic history.",1
5302,"Bush Spending Spree Continues, More Cash to Burn (Reuters) Reuters - President Bush's campaign spent\ #36;45.8 million in July, the bulk of it on advertising, but he\still had about  #36;32.5 million left to spend before he accepts\his party's nomination next month, according to a filing\released on Friday.",0
5303,Swimming: Shibata Joins Japanese Gold Rush  ATHENS (Reuters) - Ai Shibata wore down French teen-ager  Laure Manaudou to win the women's 800 meters freestyle gold  medal at the Athens Olympics Friday and provide Japan with  their first female swimming champion in 12 years.,1
5304,"Congo Former Foes Head to S.Africa for Talks  KINSHASA, Democratic Republic of the Congo (Reuters) -  Former rebels and loyalists now in Congo's transitional  government headed to South Africa on Friday for talks on  reviving the country's shaky peace process and improving  regional security, officials said.",0
5305,"Blast at Police Post in Nassiriya, Three Dead  NASSIRIYA, Iraq (Reuters) - A blast ripped through a police  station in the town of Nassiriya in southern Iraq on Friday,  killing three police and wounding others, police said.",0
5306,"UN warns of Sudan refugee exodus Some 30,000 Sudanese refugees might cross into Chad to escape persecution by Arab militia, the UN warns.",0
5307,Miami Struggles on Offense The Redskins on Saturday will face a Dolphins team facing a number of issues on offense.,1
5308,"Phelps to Forgo Final Race of Olympics ATHENS, Greece - Michael Phelps is done for the Olympics. Shortly after winning his fifth gold medal and seventh overall, Phelps told U.S...",0
5309,"IRS: Rose Owes Nearly \$1M in Unpaid Taxes MIAMI - Pete Rose is back in trouble with the Internal Revenue Service, which says the baseball great owes nearly \$1 million in unpaid taxes.    The IRS filed a federal tax lien in Broward County on Tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002...",0
5310,"Spectrum of Stormy Saturn Seeing Saturn in different wavelengths gives mission scientists a new and stormy picture of weather on the gas giant. While the view in ultraviolet highlights the stratosphere, the view in infrared shows swirling patterns from rotating cloud bands...",3
5311,"DNA Project May Reunite Adoptees with their Parents By MITCH STACY     SARASOTA, Fla. (AP) -- Linda Hammer has helped thousands of adoptees find birth families through her people-finding Web site, weekly radio show and newspaper column...",3
5312,Drag-and-drop flaw mars Microsoft's latest update An independent researcher finds an Internet Explorer vulnerability that could turn drag-and-drop into drag-and-infect.,3
5313,"Report: Consumers tuning in to plasma TVs Shipments go up, prices go down...with more of the same on the horizon.",3
5314,"'Doom 3' Game Unlikely for Xbox This Year - Id CEO (Reuters) Reuters - The Xbox version of ""Doom 3,"" the\long-awaited PC video game recently released to wide acclaim,\is not likely to be released in 2004 dealing a blow to\enthusiastic game players who are anxiously awaiting it.",3
5315,"Federal Court Rules for P2P Networks (NewsFactor) NewsFactor - A federal appeals court has ruled that two peer-to-peer online music-sharing networks, Grokster and StreamCast, are not liable for the illegal swapping of copyrighted music and other entertainment files on their networks.",3
5316,"Apple Recalls 28,000 PowerBook Batteries Due to Overheating Concern (NewsFactor) NewsFactor - Apple (Nasdaq: AAPL) has issued a warning related to potential problems with the\batteries in some 28,000 of its 15-inch PowerBook G4 laptop computers,\telling customers that the batteries may pose a fire hazard due to\overheating.",3
5317,"Nokia Taps Ex-Coke Exec for Branding Help (NewsFactor) NewsFactor - On the heels of -- and perhaps in response to -- its recent struggles with declining market share, mobile-handset maker Nokia (NYSE: NOK) has signed former Coca-Cola executive Keith Pardy to head up its branding efforts. Pardy, a 17-year Coke veteran, was vice president of the company's non-cola branding efforts.",3
5318,"Microsoft Gets Good Grades on SP2 (NewsFactor) NewsFactor - Microsoft's (Nasdaq: MSFT) Service Pack 2 for Windows XP is one of the company's most ambitious operating system updates ever, and -- as expected -- some experts already have discovered security vulnerabilities in the giant patch.",3
5319,"The CRM Money Pit - Part 4 (NewsFactor) NewsFactor - Over the course of this five-part series, CRM Daily examines areas that tend to develop into financial black holes for companies launching or updating a CRM project.",3
5320,"BlackBerry in Sync with Apple (NewsFactor) NewsFactor - Information Appliance Associates is offering an application that links the \BlackBerry mobile e-mail platform with Mac OS X, further extending BlackBerry's considerable reach.",3
5321,Dolphins Ask Williams for  #36;8.6 Million (AP) AP - The Miami Dolphins have asked Ricky Williams to return  #36;8.6 million they say the running back owes the team because he has decided to retire.,1
5322,"'Doom 3' Game Unlikely for Xbox This Year - Id CEO  NEW YORK (Reuters) - The Xbox version of ""Doom 3,"" the  long-awaited PC video game recently released to wide acclaim,  is not likely to be released in 2004 dealing a blow to  enthusiastic game players who are anxiously awaiting it.",3
5323,Reds' Graves Placed on DL With Sore Back (AP) AP - Cincinnati Reds closer Danny Graves was placed on the 15-day disabled list Friday because of lower back spasms that flared up during his last outing.,1
5324,"Swimming: Phelps Wins Fifth Gold, Seventh Medal  ATHENS (Reuters) - Michael Phelps clinched his fifth gold  medal and became the first man since Mark Spitz to hold four  individual Olympic swimming titles when he won the 100 meter  butterfly final Friday.",1
5325,"Sadr Militia Still Controls Iraq Shrine -- Witnesses  NAJAF, Iraq (Reuters) - Shi'ite fighters appeared to be in  control of a holy shrine in Najaf Friday hours after Iraq's  interim government said it had overcome a bloody uprising by  seizing the Imam Ali mosque without a shot being fired.",0
5326,"Vagrant Killings Raise Fears of Brazil Death Squad  SAO PAULO, Brazil (Reuters) - The beating to death of four  vagrants and the battering of several others in downtown Sao  Paulo have raised suspicions of death squads as crime soars in  this vast South American city, officials said on Friday.",0
5327,Belgium impounds Ukraine plane A Nato-chartered Ukrainian cargo plane is detained in Brussels after a court ruling in a financial dispute.,0
5328,Bush Aide Says White House Is Not Linked to Anti-Kerry Ad The president's spokesman said the White House had nothing to do with accusations John Kerry lied about his military service.,0
5329,"Kerry Says Bush Ignores 'Average Folks' CHARLOTTE, N.C. (AP) -- Democratic presidential candidate John Kerry on Friday traced North Carolina's job loss over the past four years to President Bush's fixation on tax cuts for the wealthy and indifference to the needs of everyday Americans.",0
5330,"Online sales continue to rise, up 23.1 from a year ago While they're still a sliver of overall U.S. retail sales, retail online sales continued to rise in the second quarter of the year to \$15.7 billion, according to figures released today by the U.S. Department of Commerce.",3
5331,"J.D. Edwards users still aren't sold on PeopleSoft's takeover Based on interviews with J.D. Edwards users and an informal poll conducted by Computerworld, PeopleSoft has yet to win over the new customer base it inherited after buying its former competitor one year ago.",3
5332,"Possible security breach seen at AOL An AOL user who logged on to check his online financial portfolio was given access to someone else's data and is calling on AOL to correct what he sees as a security breach. AOL acknowledged an ""issue,"" but said corrective action has been taken.",3
5333,"Former Microsoft COO: Intelligence overhaul means crushing 'fiefdoms' Ending turf battles and ""fiefdoms"" will be as important as IT investments if the U.S. intelligence community is to be successfully overhauled, said Bob Herbold, former executive vice president and COO at Microsoft.",3
5334,Reports criticize DHS for lack of progress on IT The GAO and the Department of Homeland Security's inspector general have issued critical reports about IT at the DHS -- a development that calls into question whether a proposed consolidation of U.S. intelligence agencies would lead to the same kinds of problems.,3
5335,"Oracle moves to monthly patching schedule After coming under criticism for sitting on patches for multiple holes in its database software, Oracle has announced that it will move to a monthly patch release schedule, though it hasn't said when.",3
5336,"New Download.Ject worm variant appears A new version of the Download.ject worm has begun spreading on the Internet, according to security firm PivX.",3
5337,"Reporter's notebook: HP World users disdain offshore support move This week's HP World is over, and users at the event had a lot of things on their minds.",3
5338,"Tech industry split in its political donations Tech industry political action committees and employees from computer and Internet companies have contributed just over \$1.6 million to President George Bush, and almost the same amount to Democratic challenger Sen. John Kerry.",3
5339,"More money for fuel cells Neah Power Systems, which develops fuel cells for notebooks, raises \$12 million in venture funding.",3
5340,"Phelps Adds New Olympic Triumph (Reuters) Reuters - American teen-ager Michael Phelps, one\of the superstars of the 2004 Athens Games, added a seventh\medal Friday night to his collection of Olympic keepsakes but\new doping scandals tarnished world sporting's greatest event.",0
5341,"N.S. submariner recalls harrowing experiences in career spent underwater (Canadian Press) Canadian Press - HALIFAX (CP) - As Sam Jennings started to regain consciousness, he saw the dark smoke billowing through his submarine.",0
5342,"White House Says It Is Not Behind Attack Ads (Reuters) Reuters - President Bush and a top\adviser have long-standing ties to people behind advertisements\claiming Sen. John Kerry lied about his war record, but the\campaign denied any part in the ads on Friday and criticized\Kerry for ""losing his cool.""",0
5343,"IRS: Rose Owes Nearly \$1M in Unpaid Taxes MIAMI - Pete Rose is back in trouble with the Internal Revenue Service, which says the baseball great owes nearly \$1 million in unpaid taxes. The IRS filed a federal tax lien in Broward County on Tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002...",0
5344,"Stocks Edge Higher As Oil Prices Fall NEW YORK - A welcome slide in oil prices set off a relief rally on Wall Street Friday, with stocks posting a healthy advance as crude approached but then fell back from the \$50 a barrel mark. The major indexes all ended the week higher...",0
5345,FCC Issues Rate Freeze for Phone Networks (Reuters) Reuters - U.S. communications regulators on\Friday issued interim rules that would freeze for six months\the wholesale rates for leasing access to the major U.S. local\telephone networks.,2
5346,"Stocks Jump as Oil Retreats from High  NEW YORK (Reuters) - U.S. stocks jumped higher on Friday,  as investor worry about high fuel costs crimping consumer  spending and hurting company profits eased after crude oil  prices fell from their peak.",2
5347,"General Growth to Buy Rouse for \$7.2 Bln  NEW YORK (Reuters) - General Growth Properties Inc. on  Friday said it would buy Rouse Co. for \$7.2 billion, adding  such swank shopping centers as Chicago's Water Tower Place and  Boston's Fanueil Hall to what is already the nation's second  largest mall portfolio.",2
5348,"United Air Raises Fuel Surcharge  NEW YORK (Reuters) - UAL Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UALAQ.OB target=/stocks/quickinfo/fullquote""&gt;UALAQ.OB&lt;/A&gt; , the parent of  United Airlines, said on Friday it would raise its existing \$10  each-way fuel surcharge by an additional \$5 due to soaring fuel  costs.",2
5349,"SEC Proxy Access Plan Stalled  WASHINGTON (Reuters) - More than 10 months after moving  boldly to boost the power of U.S. shareholders in choosing  corporate directors, the Securities and Exchange Commission has  become mired in disagreement.",2
5350,Kerry takes legal action against Vietnam critics (AFP) AFP - Democratic White House hopeful John Kerry's campaign formally alleged that a group attacking his Vietnam war record had illegal ties to US President George W. Bush's reelection bid.,0
5351,"U.S. Treasury Prices Edge Lower  NEW YORK (Reuters) - U.S. Treasury prices edged lower on  Friday as oil prices retreated from record highs, but trading  was thin as a dearth of data prompted many investors to take  off for an early weekend.",2
5352,Briefly: More money for fuel cells roundup Plus: Linux release features Windows support...Gmail delivered to desktops...Chinadotcom mobile services suspended...Maker of disposable RFID tags gets millions...Mitsubishi expands solar production.,3
5353,"UAL Wins OK for Exclusivity Extension (Reuters) Reuters - A U.S. bankruptcy court judge on Friday\approved a 30-day exclusivity extension for United Airlines,\giving the carrier another month to file its own reorganization\plan without competing plans from creditors.",2
5354,"Gas stoppage may have caused deadly Belgian blast: TV report (AFP) AFP - A Belgian gas explosion in which 20 people were killed may have resulted from a combination of a halt in the gas circulation in a pipeline and existing damage to the main, Belgian television said.",0
5355,"UAL Wins OK for Exclusivity Extension  CHICAGO (Reuters) - A U.S. bankruptcy court judge on Friday  approved a 30-day exclusivity extension for United Airlines,  giving the carrier another month to file its own reorganization  plan without competing plans from creditors.",2
5356,"McGahee Pressures Bills According to the Associated Press, second-year running back Willis McGahee has asked the Buffalo Bills to trade him if he is not named the starter for opening day.",1
5357,Briefly: Glitches hit some EarthLink-hosted sites roundup Plus: More money for fuel cells...Linux release features Windows support...Gmail delivered to desktops.,3
5358,"A chat check list for IT managers There are hundreds of considerations when selecting and implementing an IM management solution -- from product features and technology to pricing. Still, IM security consultants and vendors agree that the following points apply across the board.",3
5359,"Enterprise IM: Dangerous by default Organizations frequently pick a corporate-grade IM system -- IBM Lotus Instant Messaging and Web Conferencing, Jabber Messenger, or Microsoft LCS (Live Communications Server), for example -- thinking that internal-only IM is immune from threats.",3
5360,"Reining in public IM There is no question that IM is entrenched in the enterprise. More than 90 percent of businesses report IM activity, according to Osterman Research. A main reason, as we discovered in ""Getting serious about enterprise IM,"" is the improved productivity and reduced communications costs that IM delivers. What should concern CIOs is that unsanctioned consumer IM networks -- such as those from America Online, ICQ, Microsoft, and Yahoo -- make up 80 percent of corporate IM use today, and the number of users of these unsecured IM networks is growing at a fast clip, according to The Radicati Group. True, public IM networks offer enterprises some protection, such as very basic identity control. But organizations are still exposed to a multitude of security risks, including viruses and breached firewalls.",3
